LY86_Treated_Sample1 LY86_Treated_Sample2 LY86_Treated_Sample3 LY86_Treated_Sample4 LY86_Treated_SampleComb
KATNBL1 0.244024167 -0.278718426 0.158580685 0.279146779 0.100758301
KATNIP 0.133929214 0.228759928 -0.590766166 -0.198027334 -0.106526089
KAZALD1 0.223165273 0.283115279 0.049801571 0.359398864 0.228870247
KAZN 0.037530554 0.448762682 -0.675857695 -0.06951262 -0.06476927
KBTBD11 0.243120833 -0.01221832 0.27717918 0.252415526 0.190124305
KBTBD12 -0.087344571 -0.350014599 -0.129514237 -0.474342734 -0.260304035
KBTBD2 -0.067733996 -0.091660757 -0.015497391 -0.005867925 -0.045190017
KBTBD3 0.109135778 0.294423738 0.274055941 -0.037652312 0.159990786
KBTBD4 -0.080138111 -0.023053275 -0.144932199 0.154524853 -0.023399683
KBTBD6 0.253040559 -0.23810591 -0.166944881 -0.121382304 -0.068348134
KBTBD7 0.071849845 0.004167904 -0.179891382 0.002157179 -0.025429114
KBTBD8 0.374554185 0.006184892 0.376768793 0.589877973 0.336846461
KCMF1 0.011772532 -0.10139791 0.123127796 0.022225133 0.013931888
KCNA3 1.017345196 0.448091189 -0.708952521 -0.104881198 0.162900666
KCNA5 -0.023536202 -0.412498158 -0.159049801 0.077017558 -0.129516651
KCNA6 -0.082780009 -0.100824737 -0.151898921 0.253357557 -0.020536527
KCNA7 0.169607318 -0.053526924 -0.12127153 -0.177855059 -0.045761549
KCNAB1 0.007804728 -0.256226733 -0.379083481 -0.285974077 -0.228369891
KCNAB2 0.120043782 -0.173847384 -0.122387784 -0.085278726 -0.065367528
KCNAB3 0.027377408 -0.686784158 -0.663700545 -0.149127372 -0.368058667
KCNB1 -0.076459753 -0.1468197 -0.238937902 -0.238937902 -0.175288814
KCNC2 0.060476144 0.355538247 0.121072993 0.192039514 0.182281725
KCNC3 0.415537205 -0.035215247 -0.021668715 -0.062695983 0.073989315
KCND1 0.007762416 0.080702356 -0.062037816 0.075465708 0.025473166
KCNE1 0.805232441 -0.255561519 -0.339625784 -0.339625784 -0.032395161
KCNE3 -0.527830151 -1.248808477 -0.139605097 0.011139949 -0.476275944
KCNE4 -0.063384404 -0.525228177 -0.061017836 0.464202581 -0.046356959
KCNG2 0.181103963 -0.007834208 0.237641826 0.285896995 0.174202144
KCNH1 0.420172715 -0.096379989 -0.013917828 -0.000621006 0.077313473
KCNH2 0.382054798 -0.204210737 0.084034232 0.106576801 0.092113774
KCNH7 -0.024190521 0.075402661 -0.10356748 -0.024133013 -0.019122088
KCNIP3 0.023502722 -0.033155663 -0.306174158 0.238146358 -0.019420185
KCNIP4 0.049566547 0.108050982 0.010354308 -0.207450844 -0.009869752
KCNJ10 0.150945337 0.454786625 0.064840107 -0.024956563 0.161403876
KCNJ11 0.290602591 0.048813949 -0.202147624 -0.159503287 -0.005558593
KCNJ13 0.760567556 2.912124381 0.215761995 0.980151988 1.21715148
KCNJ14 0.340756011 -0.049061071 -0.147839226 -0.194009407 -0.012538423
KCNJ15 0.197692315 -0.233395213 -0.429119683 0.126780352 -0.084510557
KCNJ2 0.316555083 -0.017001373 0.03601701 0.560225479 0.22394905
KCNJ8 -0.020830769 -0.496010127 0.392529443 0.814070462 0.172439752
KCNJ9 -0.11655771 -0.118936861 -0.131215191 0.158291426 -0.052104584
KCNK13 0.534439907 0.262766439 0.563864611 0.812843422 0.543478595
KCNK16 1.461569555 -0.127132928 -0.316166752 -0.316166752 0.175525781
KCNK2 1.307771594 -0.205625105 1.093180432 0.169632493 0.591239854
KCNK3 0.108213089 -0.246520462 -0.095960786 -0.007733602 -0.06050044
KCNK4 -0.13944315 0.719857987 -0.126732098 -0.259182394 0.048625086
KCNK5 -0.006867339 -0.349057878 0.631313316 -0.229387647 0.011500113
KCNK6 0.638896404 -0.026441445 -0.336923013 0.052677272 0.082052304
KCNK7 0.940294132 0.846562088 0.146957021 -0.264469224 0.417336004
KCNMA1 0.047025381 0.384115876 -0.004449412 -0.085369407 0.085330609
KCNMB1 0.07606666 0.054217986 -0.051823651 0.184474372 0.065733842
KCNMB4 0.003801059 0.253168349 -0.020396725 0.304698649 0.135317833
KCNN1 -0.202405123 -0.076740455 0.00279831 -0.91658323 -0.298232624
KCNN2 0.168747646 -0.165882619 0.090754015 0.002623105 0.024060537
KCNN4 0.703333398 0.087560892 0.072111411 -0.018381162 0.211156135
KCNQ1 0.232231453 1.45150138 0.592677443 0.03915799 0.578892066
KCNQ1OT1 -0.065999687 -0.367251329 0.126563284 -0.263142925 -0.142457664
KCNQ4 0.131215047 -0.110571838 -0.026740247 0.095879039 0.0224455
KCNQ5 0.058243699 -0.380351038 -0.460319342 0.066164693 -0.179065497
KCNRG 0.263786257 0.210765438 0.487993725 0.282318699 0.31121603
KCNS3 0.226674441 0.186429482 -0.100451665 0.138335194 0.112746863
KCNT1 0.575727955 -0.744098861 -0.775577093 0.389625498 -0.138580625
KCNT2 0.138627564 0.468134362 0.111649045 0.237179927 0.238897725
KCNU1 -0.29241874 0.233490683 0.352276835 0.410575476 0.175981063
KCP 0.58170627 0.12464481 -0.002185212 -0.049750895 0.163603743
KCTD1 0.103625282 0.176020856 -0.439377812 -0.345705843 -0.126359379
KCTD10 0.133526745 0.133817327 -0.17145309 0.028492092 0.031095769
KCTD11 1.622860499 0.217847727 1.063600939 0.817309797 0.930404741
KCTD12 0.719098011 0.901008865 0.743209179 0.960238416 0.830888617
KCTD13 0.154401487 0.236672366 -0.138466009 -0.003952012 0.062163958
KCTD14 -0.036528996 -0.303912157 -0.263270172 0.079874409 -0.130959229
KCTD15 -0.047336253 -0.220615113 -0.110551981 -0.213168055 -0.147917851
KCTD16 -0.11664499 -0.207583744 0.435481712 0.509482293 0.155183818
KCTD17 -2.4519e-05 -0.187334696 -0.540480719 -0.131099049 -0.214734746
KCTD18 0.07291767 0.193221859 -0.332880799 -0.208060879 -0.068700537
KCTD2 -0.01992031 0.292789511 -0.32624144 -0.615252115 -0.167156089
KCTD20 -0.19059004 -0.426957615 -0.461304722 -0.326862441 -0.351428705
KCTD21 0.446129805 0.220292151 0.346261743 0.393723096 0.351601699
KCTD3 -0.039649411 -0.067917349 -0.12161364 -0.335222192 -0.141100648
KCTD5 0.063485735 -0.24014681 0.007684544 0.039136948 -0.032459895
KCTD6 0.311327209 -0.057592258 0.009200446 0.172859933 0.108948832
KCTD7 0.260291708 0.36819133 -0.197728723 -0.165240871 0.066378361
KCTD9 0.148741719 0.203613023 -0.114723085 -0.000626343 0.059251329
KDELR1 -0.019653211 -0.032089396 0.205696615 0.098651018 0.063151257
KDELR2 0.042995386 -0.353011127 0.206684615 0.075753074 -0.006894513
KDELR3 0.405307353 -0.633994831 0.466420937 0.674667009 0.228100117
KDF1 1.409820325 0.39762506 -0.223182639 -0.307246904 0.31925396
KDM1A 0.103770132 0.04380172 -0.139164414 -0.135685136 -0.031819425
KDM1B 0.103970439 0.11442426 0.060422352 0.222876699 0.125423438
KDM2A 0.158857196 0.037935393 -0.518696693 0.050863579 -0.067760131
KDM2B -0.103314941 -0.506983193 -0.57616322 -0.493936122 -0.420099369
KDM3A -0.017192488 -0.092386002 -0.227818093 -0.119119485 -0.114129017
KDM3B 0.004640569 0.013552587 -0.509475639 -0.14121396 -0.158124111
KDM4A 0.079364667 0.011892531 -0.231675652 -0.187560018 -0.081994618
KDM4B 0.052800671 -0.030011265 -0.222731263 -0.273978251 -0.118480027
KDM4C 0.127904997 0.064475317 -0.003788895 0.097433155 0.071506143
KDM5A -0.153250825 -0.115741131 -0.414640802 0.101793037 -0.14545993
KDM5B 0.460759869 -0.045915953 0.419406059 0.2779916 0.278060394
KDM5C 0.457513275 0.038592595 -0.420839023 -0.010735117 0.016132933
KDM6A -0.214389709 0.086648946 -0.735451614 -0.011266366 -0.218614686
KDM6B 0.174317019 0.013724102 -0.604945593 -0.318941805 -0.183961569
KDM7A 0.395120333 0.011755119 -0.188717949 0.137286001 0.088860876
KDM8 0.183433938 0.450356953 -0.099036534 -0.369997856 0.041189125
KDR 0.292183646 -0.107350703 -0.168507199 0.39745927 0.103446254
KDSR 0.002042767 0.312552536 -0.217813211 -0.091798284 0.001245952
KEAP1 0.189271109 0.203779175 -0.342960716 -0.272688031 -0.055649616
KHDC3L 0.699182824 0.236211044 -0.005494853 -0.423560045 0.126584742
KHDC4 0.120969721 0.137468889 -0.286325512 0.000483638 -0.006850816
KHDRBS1 -0.176391314 -0.114720364 -0.159203991 -0.011046022 -0.115340423
KHDRBS3 0.233006006 -0.078697549 0.177794011 0.116393467 0.112123984
KHK 0.390672864 0.64198718 0.266396979 0.246808151 0.386466293
KHNYN 0.402752012 0.018800305 -0.170830105 -0.084201144 0.041630267
KHSRP -0.133700129 -0.220368792 -0.696032651 -0.387957986 -0.35951489
KICS2 -0.012699143 -0.043527559 -0.35193733 0.105454182 -0.075677462
KIDINS220 0.088605218 0.413764569 -0.562755048 0.032617805 -0.006941864
KIF11 -0.259673135 -0.635336657 -0.325657981 -0.063933581 -0.321150338
KIF13A -0.015338112 0.324747588 -0.535724999 -0.131144086 -0.089364902
KIF13B 0.29021126 0.285709727 -0.390321385 -0.018458552 0.041785263
KIF14 -0.168735658 -0.431250443 -0.867349557 -0.209900356 -0.419309003
KIF15 -0.283336398 -0.896706611 0.213888857 -0.211524762 -0.294419728
KIF16B 0.017541211 0.241482628 0.264179644 0.256166674 0.194842539
KIF17 0.021545596 0.09769867 0.09769867 0.171071857 0.097003698
KIF18A -0.122078745 -0.475910265 -0.253249161 0.100878304 -0.187589967
KIF18B -0.075575517 -0.525691972 -0.603946391 -0.296450177 -0.375416014
KIF19 0.252031949 0.668316251 -0.078917679 0.158121519 0.24988801
KIF1A 0.232077669 -0.121269668 -0.040132905 -0.133242309 -0.015641803
KIF1B 0.271597202 0.052954137 -0.667382752 -0.11139713 -0.113557136
KIF1C 0.203255995 0.131313842 -0.671190564 -0.394446177 -0.182766726
KIF20A -0.245411265 -0.624159011 -0.524991654 -0.222881942 -0.404360968
KIF20B 0.118679098 -0.457696494 -0.146142214 0.126773703 -0.089596477
KIF21A -0.119565242 -0.175191956 -0.527018179 -0.100220622 -0.230499
KIF21B 0.029218721 -0.271234435 -0.559484349 -0.174272705 -0.243943192
KIF22 -0.29308167 -0.599179462 -0.207090296 -0.360016006 -0.364841858
KIF23 -0.234044591 -0.568183851 -0.358194081 0.08839732 -0.268006301
KIF24 -0.120109746 -0.245083818 -0.522312105 -0.179346021 -0.266712922
KIF26A 0.002804488 -0.819156098 -0.647056726 -0.595831402 -0.514809934
KIF26B -0.140632955 -0.383982197 -0.7238322 0.064070359 -0.296094248
KIF27 -0.016286368 -0.00323227 -0.06852373 -0.095490778 -0.045883286
KIF2A -0.094194021 -0.396219163 -0.427290609 0.086374923 -0.207832218
KIF2C -0.14895622 -0.52006341 -0.209522514 -0.023515025 -0.225514292
KIF3A -0.139137975 -0.057169639 0.057502976 -0.084837613 -0.055910563
KIF3B 0.03949307 0.127873457 -0.378093008 -0.034517871 -0.061311088
KIF3C 0.149730997 0.111777645 0.194239805 0.185079806 0.160207063
KIF5A 0.047709179 -0.05684675 -0.160351326 1.029309893 0.214955249
KIF5B -0.090834372 0.003895101 -0.289888868 0.01387919 -0.090737237
KIF5C -0.185057786 -0.18106857 -0.624369922 0.051104872 -0.234847852
KIF6 0.123451403 -0.413961986 -0.103621865 0.06227567 -0.082964194
KIF7 -0.078430242 -0.089187895 -0.590382038 -0.504225395 -0.315556393
KIF9 0.407808772 0.696069341 -0.009845507 -0.071484573 0.255637008
KIFAP3 -0.060242179 0.143958917 0.287754186 0.282092851 0.163390944
KIFBP 0.120271392 0.148797858 0.182600566 0.116093693 0.141940877
KIFC1 -0.151926306 -0.513950803 -0.457830717 -0.502806936 -0.40662869
KIFC2 0.486417417 0.696801631 -0.096747492 0.296485637 0.345739299
KIFC3 -0.236978654 -0.372163506 -0.784573487 -0.719318533 -0.528258545
KIN -0.138031324 0.155496246 -0.247069089 0.055727146 -0.043469256
KIRREL1 -0.168903557 -0.327531507 -0.745455586 -0.419996465 -0.415471779
KIRREL3 -0.023823946 0.128023164 -0.24519416 -0.217972691 -0.089741908
KISS1R 0.010281688 0.209459977 -0.086781474 0.083143527 0.054025929
KIT -0.422472412 -0.865373795 -0.46033722 -0.182193096 -0.482594131
KITLG 0.315593958 0.369435029 0.043348452 0.490013977 0.304597854
KIZ -0.138395633 -0.12702166 0.255966119 -0.059117595 -0.017142192
KLC1 -0.041703429 -0.042862714 -0.264734495 -0.416650833 -0.191487868
KLC2 0.188879886 -0.012140971 -0.11528567 -0.451578339 -0.097531274
KLC3 1.954329771 0.175211421 -0.966449728 -0.77380465 0.097321703
KLC4 0.107008747 0.204591259 -0.112438036 -0.03673552 0.040606612
KLF1 0.035384347 0.096006768 -0.501666785 -0.580378761 -0.237663607
KLF10 -0.100309357 -0.540574739 -0.351251865 -0.048233503 -0.260092366
KLF11 -0.180491209 -0.437064965 -0.0911096 -0.246486292 -0.238788017
KLF12 -0.056019321 0.287146647 -0.362596535 -0.057436654 -0.047226466
KLF13 0.020880307 -0.300607465 -0.69875595 -0.219616192 -0.299524825
KLF15 -0.812593989 -0.210612229 -0.846319529 -1.201040857 -0.767641651
KLF16 0.185355294 0.087022927 -0.27233044 -0.549572342 -0.13738114
KLF2 0.648876841 0.607989262 0.773540679 0.662543553 0.673237584
KLF3 0.144755688 -0.027566431 -0.073781708 -0.2803207 -0.059228288
KLF4 1.290885535 0.083897814 -0.126281923 0.032649159 0.320287646
KLF5 1.43683806 -0.025196388 -0.731465185 -0.364682855 0.078873408
KLF6 0.310901959 0.378645396 0.082952457 0.085658049 0.214539465
KLF7 0.403890004 -0.114977654 -0.521977835 -0.129151614 -0.090554275
KLF8 0.152085001 0.425631364 0.276929634 -0.044998461 0.202411884
KLF9 -0.293273683 -0.069300854 -0.179427043 -0.162807421 -0.17620225
KLHDC1 -0.015854875 0.356289144 -0.077958959 0.12720207 0.097419345
KLHDC10 -0.286358079 -0.284390803 -0.879442122 -0.613247375 -0.515859595
KLHDC2 -0.227677283 -0.140754578 0.06702051 -0.175706733 -0.119279521
KLHDC3 -0.114834386 -0.109702343 -0.371402603 -0.426805751 -0.25568627
KLHDC4 -0.188123795 -0.473591503 -0.384416157 -0.635108722 -0.420310044
KLHDC7A -0.018679901 -0.214032571 -0.242601724 -0.172212396 -0.161881648
KLHDC8B 0.114003672 1.212225765 -1.005169777 -0.450617167 -0.032389377
KLHL10 0.317058379 0.138265487 -0.183662608 0.538803417 0.202616169
KLHL11 -0.181636409 -0.080084967 -1.048083025 -0.380267681 -0.422518021
KLHL12 -0.074280127 -0.167859657 -0.158535204 -0.262355602 -0.165757648
KLHL13 -0.271440005 -0.255596854 -0.101109756 0.047933962 -0.145053163
KLHL15 -0.27416017 0.363412016 -0.021029707 0.190284582 0.06462668
KLHL17 0.144014048 0.266364948 0.214463846 0.410957139 0.258949995
KLHL18 0.071117319 0.113343298 -0.600456311 -0.184621082 -0.150154194
KLHL2 -0.150642088 -0.255690661 -0.220139909 -0.224047007 -0.212629916
KLHL20 0.179335443 -0.016705751 -0.273543208 0.105736594 -0.00129423
KLHL21 0.105030463 -0.123254872 -0.281056314 -0.353786638 -0.16326684
KLHL22 -0.082389306 -0.140980841 -0.225519734 -0.44075728 -0.22241179
KLHL23 0.032510486 -0.329817964 -0.101548976 0.276803418 -0.030513259
KLHL24 -0.282321907 -0.056769118 -0.522016194 -0.070290257 -0.232849369
KLHL25 -0.117013678 -0.047522657 -0.238335025 -0.189575713 -0.148111768
KLHL26 0.255978878 0.037253096 0.055848778 0.041924536 0.097751322
KLHL28 0.191209082 0.013667426 -0.23469893 0.169876631 0.035013552
KLHL29 0.023631068 0.006746167 -0.439152296 -0.189174043 -0.149487276
KLHL3 -0.100479763 0.01972921 -0.030023825 -0.108026337 -0.054700179
KLHL30 0.047640672 -0.103164463 -0.040979632 -0.317603103 -0.103526631
KLHL31 0.242422813 0.195915026 -0.114425094 -0.114425094 0.052371913
KLHL32 -0.086765931 0.055639588 -0.285397329 -0.104825084 -0.105337189
KLHL33 -0.07845303 -0.499357599 -0.370459866 -0.174735395 -0.280751473
KLHL34 -0.264318725 -0.092226052 -0.168847334 -0.306350857 -0.207935742
KLHL35 0.046550005 0.392238181 -0.143814719 -0.143814719 0.037789687
KLHL36 0.102138453 0.274460798 -0.483756798 -0.230078688 -0.084309059
KLHL4 -0.062951098 -0.04511067 0.184090141 0.574465586 0.16262349
KLHL40 -0.193025531 -0.151423655 -0.837315064 -0.533057996 -0.428705561
KLHL41 0.237705054 0.355368792 -1.284876144 -1.529988642 -0.555447735
KLHL42 0.065326887 0.291471334 -0.065351551 0.170946472 0.115598285
KLHL5 0.132220634 0.030064751 -0.049998506 0.146438729 0.064681402
KLHL6 0.840858348 0.176406419 0.156954056 0.506042609 0.420065358
KLHL7 -0.300400588 -0.347769927 -0.337733747 -0.229390486 -0.303823687
KLHL8 -0.096532777 -0.085150225 -0.283563784 -0.344964328 -0.202552779
KLHL9 0.018498778 0.071537427 -0.014877325 0.252924621 0.082020875
KLK1 0.294439733 0.34121902 0.137935422 1.202890863 0.494121259
KLK10 2.272546288 -0.485505145 -0.69962995 -0.69962995 0.096945311
KLK11 1.055790783 -0.241483492 -0.241483492 -0.241483492 0.082835077
KLK13 1.127198348 -0.105997751 -0.105997751 -0.105997751 0.202301274
KLK5 2.202657758 -0.500600373 -0.500600373 -0.500600373 0.17521416
KLK6 2.892544006 -0.407382668 -0.407382668 -0.407382668 0.417599
KLK7 2.958173811 -0.550123363 -1.324119688 -1.240055423 -0.039031166
KLK8 1.630609035 0.1644612 -0.290334008 0.201141864 0.426469523
KLK9 1.122281905 -0.342613594 -0.342613594 -0.342613594 0.023610281
KLRB1 0.761892989 0.375706336 0.371314567 1.143045579 0.662989868
KLRC1 1.69742606 2.065865678 0.313940053 1.426884639 1.376029108
KLRC2 0.710313894 0.302225186 -0.300771237 0.11085966 0.205656876
KLRD1 1.720689837 1.37083199 0.885405163 1.021512756 1.249609937
KLRG1 0.595242918 -0.136139756 0.557970359 0.130799104 0.286968156
KLRG2 0.775887885 -0.147730984 -0.206624673 -0.360537356 0.015248718
KLRK1 1.68631728 1.549543285 0.381483435 1.19720183 1.203636458
KMO 0.449385253 0.281220028 0.563950236 0.957431591 0.562996777
KMT2A 0.209899532 0.096748107 -1.023708218 -0.1786411 -0.22392542
KMT2B 0.007396696 0.095286233 -0.817642059 -0.142703044 -0.214415544
KMT2C 0.21444559 0.076459314 -0.1978489 0.099197295 0.048063325
KMT2D 0.124270847 -0.271341611 -0.409050369 -0.224896752 -0.195254471
KMT2E 0.011055264 -0.06351541 -0.879031653 -0.172594857 -0.276021664
KMT5A -0.124618702 -0.372633601 -0.610551686 -0.209094932 -0.32922473
KMT5B 0.181366092 -0.104917263 -0.243931375 0.196738436 0.007313973
KMT5C 0.174775741 0.232280413 -0.324543784 -0.313810993 -0.057824656
KNG1 0.452072377 -0.060990158 -0.20373033 0.143368341 0.082680057
KNL1 -0.127804666 -0.555321115 -0.747966193 -0.12129344 -0.388096353
KNOP1 -0.10318278 -0.196285966 -0.1070415 0.043886159 -0.090656022
KNSTRN -0.291580928 -0.13300414 -0.042415798 -0.081295495 -0.137074091
KNTC1 -0.28851493 -0.392228811 -0.348111765 0.122801417 -0.226513522
KPNA1 -0.197448431 -0.282115861 -0.312292854 0.113955015 -0.169475533
KPNA2 -0.209058449 -0.477229731 0.158476424 0.180716772 -0.086773746
KPNA3 0.037221566 -0.039335492 -0.198592531 0.062202534 -0.03462598
KPNA4 0.080904924 -0.12855212 0.036436615 0.180798822 0.04239706
KPNA6 0.07172851 0.071776213 -0.592809043 -0.154033984 -0.150834576
KPNB1 -0.227954961 -0.409668356 -0.326223784 -0.194922746 -0.289692462
KPRP 2.178974384 -0.657931013 -0.755541809 -0.755541809 0.002489938
KPTN 0.043938457 0.259511013 0.028066268 -0.227424408 0.026022832
KRAS 0.308898235 0.107620595 -0.010262085 0.430292795 0.209137385
KRBA1 -0.052491585 0.135595951 -0.584688066 -0.504056351 -0.251410013
KRCC1 0.154985635 0.053356073 0.395541648 0.346409319 0.237573168
KREMEN1 0.066108256 0.026531523 -0.364404081 -0.101906892 -0.093417798
KREMEN2 0.185108719 -0.004238803 -0.141742326 0.059891535 0.024754781
KRI1 -0.139156125 -0.204118269 -0.884285592 -0.224300364 -0.362965087
KRIT1 0.117906116 0.057880839 -0.289296615 0.141315289 0.006951407
KRR1 -0.24867018 -0.222916636 -0.270222351 -0.18476283 -0.231642999
KRT1 2.887082766 -1.680597964 -1.680597964 -1.680597964 -0.538677781
KRT10 2.833488812 -1.868566176 -2.138923923 -1.507011007 -0.670253073
KRT14 3.803009628 -2.717695923 -3.107262735 -3.107262735 -1.282302941
KRT15 2.065364626 -0.427710075 -1.708666389 -1.708666389 -0.444919557
KRT16 3.879874499 -0.988481839 -1.177515664 -1.177515664 0.134090333
KRT17 4.047778357 -0.251336033 -3.375664168 -3.375664168 -0.738721503
KRT18 0.644152739 -0.074233492 -0.275867353 -0.275867353 0.004546135
KRT19 0.838515835 0.348314252 0.17039646 0.240785788 0.399503084
KRT20 -0.115896963 -0.275957534 -0.275957534 -0.262282597 -0.232523657
KRT23 2.524444852 -0.19536192 -0.698382807 -1.214220947 0.104119794
KRT25 3.552579723 1.059913832 -4.204997861 -4.054438184 -0.911735622
KRT26 3.073808944 -0.046284638 -2.085423032 -2.085423032 -0.285830439
KRT27 3.86378492 0.970775852 -4.224965441 -4.035931617 -0.856584072
KRT28 3.58429928 1.148599017 -2.909717479 -2.909717479 -0.271634165
KRT31 3.132129243 0.62428724 -2.400741555 -2.400741555 -0.261266657
KRT32 2.368284545 0.476034392 -1.099277938 -1.099277938 0.161440765
KRT33A 3.358602568 0.921733167 -2.776485311 -2.776485311 -0.318158722
KRT33B 3.10344261 0.238779574 -2.31948806 -2.31948806 -0.324188484
KRT34 3.352268844 0.154130523 -2.741172098 -2.741172098 -0.493986207
KRT35 3.043236449 0.876360831 -2.354764327 -2.270700063 -0.176466778
KRT36 1.09675964 0.12655299 -0.399515822 -0.399515822 0.106070247
KRT39 1.302085103 0.58255721 -0.65622965 -0.65622965 0.143045753
KRT40 1.316458727 -0.04599961 -0.27250814 -0.27250814 0.18136071
KRT5 3.891329603 -1.151193267 -3.461533388 -3.461533388 -1.04573261
KRT6A 3.937188655 -1.85992436 -1.916507888 -1.916507888 -0.43893787
KRT6B 3.506463083 -0.564794692 -0.564794692 -0.564794692 0.453019752
KRT71 3.784287713 1.165685374 -4.754131396 -4.683742068 -1.121975094
